TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Fosl2	Fosl2_extended_+/+	True	+	+	Mocos	1	0.0059052859674188	3601
Fosl2	Fosl2_extended_+/+	True	+	+	Arc	3	0.0563827763424262	3747
Fosl2	Fosl2_extended_+/+	True	+	+	Egr2	1	0.0234314353219634	4018
Fosl2	Fosl2_extended_+/+	True	+	+	Ier2	1	0.0091799810063658	4034
Fosl2	Fosl2_extended_+/+	True	+	+	Gabra1	1	0.2589667740433047	4463
Fosl2	Fosl2_extended_+/+	True	+	+	Dusp5	2	0.0444210289972125	5267
Fosl2	Fosl2_extended_+/+	True	+	+	Prag1	3	0.0533080401071704	5601
Fosl2	Fosl2_extended_+/+	True	+	+	Frmd6	1	0.0475644789891173	5688
Fosl2	Fosl2_extended_+/+	True	+	+	Mrpl48	1	0.0451308684773099	5828
Fosl2	Fosl2_extended_+/+	True	+	+	Nr4a2	1	0.0059498852197037	6621
Fosl2	Fosl2_extended_+/+	True	+	+	Mxi1	2	0.0517892470262809	8234
Fosl2	Fosl2_extended_+/+	True	+	+	Spry2	1	0.0380229788889754	8513
Fosl2	Fosl2_extended_+/+	True	+	+	Naf1	1	0.0466503324426668	8573
Fosl2	Fosl2_extended_+/+	True	+	+	Dusp6	2	0.0291789807685309	8576
Fosl2	Fosl2_extended_+/+	True	+	+	Zbtb10	1	0.0171009744031728	8981
Fosl2	Fosl2_extended_+/+	True	+	+	Nptx2	1	0.0528502741854998	9005
Fosl2	Fosl2_extended_+/+	True	+	+	Mapk4	1	0.0670383121763556	9100
Fosl2	Fosl2_extended_+/+	True	+	+	Ccdc134	2	0.0185135424514546	9309
Fosl2	Fosl2_extended_+/+	True	+	+	Midn	2	0.0136893026412034	9662
Fosl2	Fosl2_extended_+/+	True	+	+	Slc9a5	1	0.0168125060210389	9954
Fosl2	Fosl2_extended_+/+	True	+	+	Npy1r	1	0.0636056304128953	10710
Fosl2	Fosl2_extended_+/+	True	+	+	Maml3	2	0.058030086590917	11675
Fosl2	Fosl2_extended_+/+	True	+	+	Sv2c	1	0.0192324159143556	12043
Fosl2	Fosl2_extended_+/+	True	+	+	Plekha2	1	0.0103840624843291	12145
Fosl2	Fosl2_extended_+/+	True	+	+	Snai3	2	0.0036812405437797	12588
Fosl2	Fosl2_extended_+/+	True	+	+	Sec14l1	1	0.0288487079184466	13162
Fosl2	Fosl2_extended_+/+	True	+	+	Cdcp1	1	0.0300781068442852	13887
Fosl2	Fosl2_extended_+/+	True	+	+	Polq	1	0.0137881034664489	13956
Fosl2	Fosl2_extended_+/+	True	+	+	Sik2	1	0.0431764606792253	14083
Fosl2	Fosl2_extended_+/+	True	+	+	Stat4	2	0.0288206341879778	14473
Fosl2	Fosl2_extended_+/+	True	+	+	Egr1	1	0.026594639157617	14793
Fosl2	Fosl2_extended_+/+	True	+	+	Tet3	1	0.0544823348022482	14894
Fosl2	Fosl2_extended_+/+	True	+	+	Dusp1	1	0.0284214587942063	14902
Fosl2	Fosl2_extended_+/+	True	+	+	Chd7	1	0.0304277088794002	14927
Fosl2	Fosl2_extended_+/+	True	+	+	Phyhipl	1	0.024493171853288	15709
Fosl2	Fosl2_extended_+/+	True	+	+	Stk40	3	0.0589392965129945	16306
Fosl2	Fosl2_extended_+/+	True	+	+	Abhd2	3	0.0336687971709123	17028
Fosl2	Fosl2_extended_+/+	True	+	+	Phf21b	2	0.0522233778572552	17069
Fosl2	Fosl2_extended_+/+	True	+	+	Itgav	1	0.0743713455741486	17118
Fosl2	Fosl2_extended_+/+	True	+	+	Gm12216	1	0.0355455137098102	17225
Fosl2	Fosl2_extended_+/+	True	+	+	Grasp	1	0.0334163271183656	17768
Fosl2	Fosl2_extended_+/+	True	+	+	Gm9925	1	0.0132207783764136	17886
Fosl2	Fosl2_extended_+/+	True	+	+	Nr4a1	1	0.0261953851762776	17939
Fosl2	Fosl2_extended_+/+	True	+	+	Golm1	1	0.0160903132693897	18738
Fosl2	Fosl2_extended_+/+	True	+	+	Lonrf1	4	0.0192583930838897	18777
Fosl2	Fosl2_extended_+/+	True	+	+	Arhgef10l	1	0.034036494350165	18873
Fosl2	Fosl2_extended_+/+	True	+	+	Pde7b	1	0.1137505052350298	19482
Fosl2	Fosl2_extended_+/+	True	+	+	Mei1	1	0.0737372608980255	19578
Fosl2	Fosl2_extended_+/+	True	+	+	Rcc2	1	0.0199746530645084	20136
Fosl2	Fosl2_extended_+/+	True	+	+	Gpr19	1	0.0028356763523211	20313
Fosl2	Fosl2_extended_+/+	True	+	+	Egr3	1	0.0211308017825485	21099
Fosl2	Fosl2_extended_+/+	True	+	+	Dclre1a	2	0.0180638918528763	21492
Fosl2	Fosl2_extended_+/+	True	+	+	Serinc2	1	0.0158309707018202	21710
Fosl2	Fosl2_extended_+/+	True	+	+	Csrnp1	1	0.0089229325397934	21872
Fosl2	Fosl2_extended_+/+	True	+	+	Tdrp	1	0.0095753117196151	21888
Fosl2	Fosl2_extended_+/+	True	+	+	Pdp1	1	0.084740407138101	23045
Fosl2	Fosl2_extended_+/+	True	+	+	Hipk3	1	0.0583447542175127	23133
Fosl2	Fosl2_extended_+/+	True	+	+	Ephx4	2	0.0575919961286018	23952
Fosl2	Fosl2_extended_+/+	True	+	+	Gadd45b	1	0.0117733560937706	26350
Fosl2	Fosl2_extended_+/+	True	+	+	Adrb1	1	0.0508512656911352	26365
Fosl2	Fosl2_extended_+/+	True	+	+	Fbxo47	1	0.0032545221418748	30455
Fosl2	Fosl2_extended_+/+	True	+	+	Trib1	1	0.025528579429489	30469
Fosl2	Fosl2_extended_+/+	True	+	+	Ankrd33b	2	0.0651543954658159	31863
Fosl2	Fosl2_extended_+/+	True	+	+	Pde10a	1	0.0683846778267586	33518
Fosl2	Fosl2_extended_+/+	True	+	+	Ovca2	1	0.0033648607458068	35186
Fosl2	Fosl2_extended_+/+	True	+	+	Tapbp	1	0.0055433096263236	36352
Foxo3	Foxo3_extended_+/+	True	+	+	Asah2	1	0.0690094596023775	52
Foxo3	Foxo3_extended_+/+	True	+	+	AI593442	1	0.013221008654061	180
Foxo3	Foxo3_extended_+/+	True	+	+	Armh4	1	0.0206942517137974	2424
Foxo3	Foxo3_extended_+/+	True	+	+	Ppm1d	1	0.0200968133581694	9158
Foxo3	Foxo3_extended_+/+	True	+	+	Chd7	1	0.0082533219067614	11352
Foxo3	Foxo3_extended_+/+	True	+	+	Slc4a10	1	0.003755583321536	11660
Foxo3	Foxo3_extended_+/+	True	+	+	Arhgap10	1	0.0537321087442466	12647
Foxo3	Foxo3_extended_+/+	True	+	+	Slc35f4	1	0.0049180393958719	12749
Foxo3	Foxo3_extended_+/+	True	+	+	Fgf5	1	0.0064384063653765	14701
Foxo3	Foxo3_extended_+/+	True	+	+	Lin7a	1	0.021031547624121	16205
Foxo3	Foxo3_extended_+/+	True	+	+	Rassf2	1	0.0045875082154418	17244
Foxo3	Foxo3_extended_+/+	True	+	+	E130308A19Rik	1	0.0035040334854365	17278
Foxo3	Foxo3_extended_+/+	True	+	+	Cdc25b	1	0.0024061256559398	19136
Foxo3	Foxo3_extended_+/+	True	+	+	Cyp7b1	1	0.0034728056560816	19759
Foxo3	Foxo3_extended_+/+	True	+	+	Plcb4	1	0.0106271470175754	22594
Foxo3	Foxo3_extended_+/+	True	+	+	Akap6	1	0.0012652028612278	25479
Hes6	Hes6_extended_+/+	True	+	+	Ggh	1	0.0570590783319297	1929
Hes6	Hes6_extended_+/+	True	+	+	Cks1b	1	0.0022324596122135	2672
Hes6	Hes6_extended_+/+	True	+	+	Snrpd2	1	0.0081709950286824	2852
Hes6	Hes6_extended_+/+	True	+	+	Vasp	1	0.0024633359191486	2879
Hes6	Hes6_extended_+/+	True	+	+	Apex1	2	0.0068661751674714	3182
Hes6	Hes6_extended_+/+	True	+	+	Rpl36a	2	0.0774378043346822	3203
Hes6	Hes6_extended_+/+	True	+	+	Mrps18c	1	0.0095556721221059	3980
Hes6	Hes6_extended_+/+	True	+	+	Timm8a1	1	0.0301723723006105	4116
Hes6	Hes6_extended_+/+	True	+	+	Armcx6	3	0.0242759164446809	4196
Hes6	Hes6_extended_+/+	True	+	+	Sox4	1	0.0447103664629273	4466
Hes6	Hes6_extended_+/+	True	+	+	Srm	1	0.0048320842525313	4483
Hes6	Hes6_extended_+/+	True	+	+	Pts	1	0.0111905588555328	4727
Hes6	Hes6_extended_+/+	True	+	+	Hmgn2	3	0.0094766801068341	5305
Hes6	Hes6_extended_+/+	True	+	+	Rps23	1	0.0716486481317832	5406
Hes6	Hes6_extended_+/+	True	+	+	Rps20	2	0.1147321082932446	5667
Hes6	Hes6_extended_+/+	True	+	+	Sqle	1	0.0173120149205767	5986
Hes6	Hes6_extended_+/+	True	+	+	B3gnt7	1	0.0016266377832334	7218
Hes6	Hes6_extended_+/+	True	+	+	Trim13	1	0.0140138439266648	7364
Hes6	Hes6_extended_+/+	True	+	+	Bex4	1	0.0045861785948189	7758
Hes6	Hes6_extended_+/+	True	+	+	Rbm3	2	0.0245196737362476	8272
Hes6	Hes6_extended_+/+	True	+	+	Trappc4	1	0.0304758509571675	8296
Hes6	Hes6_extended_+/+	True	+	+	Draxin	2	0.0018281397396139	8796
Hes6	Hes6_extended_+/+	True	+	+	Nans	2	0.0051949749452385	9496
Hes6	Hes6_extended_+/+	True	+	+	Slc29a1	3	0.0145923612189638	9986
Hes6	Hes6_extended_+/+	True	+	+	Mtss2	4	0.022659619492502	9988
Hes6	Hes6_extended_+/+	True	+	+	Sh2b2	2	0.0055874081668951	10165
Hes6	Hes6_extended_+/+	True	+	+	Pfdn4	1	0.0183741365273915	10525
Hes6	Hes6_extended_+/+	True	+	+	Elovl2	1	0.0172229161950018	11321
Hes6	Hes6_extended_+/+	True	+	+	Dctpp1	2	0.0035605866226671	11415
Hes6	Hes6_extended_+/+	True	+	+	Slc25a1	1	0.0026571681063851	12166
Hes6	Hes6_extended_+/+	True	+	+	Rpl34	2	0.0295945243767445	13125
Hes6	Hes6_extended_+/+	True	+	+	Rpl15	2	0.0430619170734428	13138
Hes6	Hes6_extended_+/+	True	+	+	Fau	1	0.0085082718712279	13398
Hes6	Hes6_extended_+/+	True	+	+	Atox1	2	0.0190116729669539	13477
Hes6	Hes6_extended_+/+	True	+	+	Rps25	1	0.0240784954655542	13880
Hes6	Hes6_extended_+/+	True	+	+	Rps5	2	0.0177301447598693	14065
Hes6	Hes6_extended_+/+	True	+	+	Ydjc	3	0.0218412002851941	14333
Hes6	Hes6_extended_+/+	True	+	+	Nrep	1	0.0696847823255639	14504
Hes6	Hes6_extended_+/+	True	+	+	Ndn	1	0.0353194724626993	14558
Hes6	Hes6_extended_+/+	True	+	+	Stmn1	1	0.0033999280890594	14597
Hes6	Hes6_extended_+/+	True	+	+	Rpl36	2	0.0018861646791141	14989
Hes6	Hes6_extended_+/+	True	+	+	Ehd1	2	0.0013379810930634	15097
Hes6	Hes6_extended_+/+	True	+	+	Odc1	1	0.0153050778902993	15290
Hes6	Hes6_extended_+/+	True	+	+	Fbl	6	0.0058022050047509	16090
Hes6	Hes6_extended_+/+	True	+	+	Rpl5	1	0.0519163317782744	17648
Hes6	Hes6_extended_+/+	True	+	+	Rpl12	1	0.0011944214033509	17811
Hes6	Hes6_extended_+/+	True	+	+	Atpif1	1	0.0039111518841704	17840
Hes6	Hes6_extended_+/+	True	+	+	Rhno1	2	0.0039844031450541	18774
Hes6	Hes6_extended_+/+	True	+	+	Cib2	1	0.0031895273495256	18914
Hes6	Hes6_extended_+/+	True	+	+	H3f3a	1	0.0112895872977387	19028
Hes6	Hes6_extended_+/+	True	+	+	Fkbp4	2	0.0086362699008405	19329
Hes6	Hes6_extended_+/+	True	+	+	Rps28	3	0.0122721834115001	19433
Hes6	Hes6_extended_+/+	True	+	+	Trim62	1	0.00826902226645	19610
Hes6	Hes6_extended_+/+	True	+	+	Snrpa1	1	0.0116993705106864	19762
Hes6	Hes6_extended_+/+	True	+	+	Alkbh7	2	0.0042459898136927	19789
Hes6	Hes6_extended_+/+	True	+	+	Rnf5	2	0.0102503229548576	19965
Hes6	Hes6_extended_+/+	True	+	+	Uba52	1	0.0017992635528606	20115
Hes6	Hes6_extended_+/+	True	+	+	Sbk1	2	0.0115837337786339	20294
Hes6	Hes6_extended_+/+	True	+	+	Rps18	3	0.0165815808276839	20386
Hes6	Hes6_extended_+/+	True	+	+	Spcs1	2	0.0153060042948464	20536
Hes6	Hes6_extended_+/+	True	+	+	Hnrnpa1	1	0.0073417970395772	20709
Hes6	Hes6_extended_+/+	True	+	+	Wdr46	2	0.001566008760843	20780
Hes6	Hes6_extended_+/+	True	+	+	Ctnnbip1	1	0.0013524818262406	20952
Hes6	Hes6_extended_+/+	True	+	+	2310039H08Rik	2	0.0017667439359909	21112
Hes6	Hes6_extended_+/+	True	+	+	P2rx2	1	0.0058630205058872	21194
Hes6	Hes6_extended_+/+	True	+	+	Mif	1	0.0056188789687306	21342
Hes6	Hes6_extended_+/+	True	+	+	Eef2	3	0.0014078489659627	21372
Hes6	Hes6_extended_+/+	True	+	+	Srsf3	1	0.0026617218926601	21392
Hes6	Hes6_extended_+/+	True	+	+	Zbtb12	4	0.0209946146540381	21502
Hes6	Hes6_extended_+/+	True	+	+	Isyna1	1	0.0010442801130849	21677
Hes6	Hes6_extended_+/+	True	+	+	Lamtor5	1	0.0047500713852299	21733
Hes6	Hes6_extended_+/+	True	+	+	Fads2	2	0.002972519358848	21914
Hes6	Hes6_extended_+/+	True	+	+	Rpl11	2	0.0265231859561875	21950
Hes6	Hes6_extended_+/+	True	+	+	Dok5	3	0.0302836973742731	22683
Hes6	Hes6_extended_+/+	True	+	+	Tmem258	1	0.0044421441681979	22767
Hes6	Hes6_extended_+/+	True	+	+	Rps17	1	0.011164600199535	23341
Hes6	Hes6_extended_+/+	True	+	+	Rpl21	1	0.0064667098388941	23400
Hes6	Hes6_extended_+/+	True	+	+	Ptov1	2	0.0010832654886645	23473
Hes6	Hes6_extended_+/+	True	+	+	Cib1	1	0.0024920460482212	23503
Hes6	Hes6_extended_+/+	True	+	+	Lsm4	1	0.0047633987715822	23727
Hes6	Hes6_extended_+/+	True	+	+	Tax1bp3	1	0.011496391621754	23878
Hes6	Hes6_extended_+/+	True	+	+	Rpl13a	3	0.0052329551098456	23939
Hes6	Hes6_extended_+/+	True	+	+	Cdk5rap3	2	0.0094453682346655	23980
Hes6	Hes6_extended_+/+	True	+	+	Rps8	1	0.0258608501415185	23985
Hes6	Hes6_extended_+/+	True	+	+	Samd14	1	0.0009853559326334	24358
Hes6	Hes6_extended_+/+	True	+	+	Jpt2	1	0.0081620344680788	24555
Hes6	Hes6_extended_+/+	True	+	+	Polr1d	1	0.0042781793258492	24851
Hes6	Hes6_extended_+/+	True	+	+	Ttc28	1	0.042282343161205	25076
Hes6	Hes6_extended_+/+	True	+	+	Ptma	1	0.037491297182171	25213
Hes6	Hes6_extended_+/+	True	+	+	Nt5dc2	3	0.0053295166502271	25270
Hes6	Hes6_extended_+/+	True	+	+	Rpl17	1	0.0010536285875621	25361
Hes6	Hes6_extended_+/+	True	+	+	Cct3	2	0.0043873568237811	25377
Hes6	Hes6_extended_+/+	True	+	+	Lmnb1	1	0.0112996531974078	25494
Hes6	Hes6_extended_+/+	True	+	+	Dnpep	3	0.0094242038948788	25818
Hes6	Hes6_extended_+/+	True	+	+	Rpl23a	2	0.0052571147650444	25837
Hes6	Hes6_extended_+/+	True	+	+	Zfp90	1	0.0124975801444078	25920
Hes6	Hes6_extended_+/+	True	+	+	Serf1	1	0.0068002103257224	26102
Hes6	Hes6_extended_+/+	True	+	+	Psmb3	2	0.0086138400587475	26209
Hes6	Hes6_extended_+/+	True	+	+	Dhrs13	1	0.0039486617943781	26308
Hes6	Hes6_extended_+/+	True	+	+	Gap43	1	0.024677808070186	26309
Hes6	Hes6_extended_+/+	True	+	+	Rps3	2	0.0224885306057768	26348
Hes6	Hes6_extended_+/+	True	+	+	Rac3	1	0.021560834357836	26376
Hes6	Hes6_extended_+/+	True	+	+	Dchs1	2	0.0097054790002066	26506
Hes6	Hes6_extended_+/+	True	+	+	Rps27a	2	0.0189322380605532	26559
Hes6	Hes6_extended_+/+	True	+	+	Romo1	1	0.0120405147748071	26592
Hes6	Hes6_extended_+/+	True	+	+	Pycr1	2	0.0059734833746179	26951
Hes6	Hes6_extended_+/+	True	+	+	Lpl	1	0.0474748973348687	27020
Hes6	Hes6_extended_+/+	True	+	+	Mex3a	1	0.001330094867549	27046
Hes6	Hes6_extended_+/+	True	+	+	Bri3	1	0.0030701015074166	27418
Hes6	Hes6_extended_+/+	True	+	+	Emc6	1	0.0049053309699536	27430
Hes6	Hes6_extended_+/+	True	+	+	Prdx2	2	0.023570167039453	27699
Hes6	Hes6_extended_+/+	True	+	+	H3f3b	3	0.0118974389664277	27708
Hes6	Hes6_extended_+/+	True	+	+	Fam110a	1	0.0043359005567562	27729
Hes6	Hes6_extended_+/+	True	+	+	Nsg1	1	0.0217421164877254	27872
Hes6	Hes6_extended_+/+	True	+	+	Tmem223	1	0.0024889167794449	28151
Hes6	Hes6_extended_+/+	True	+	+	Ppia	3	0.0122502762644688	28322
Hes6	Hes6_extended_+/+	True	+	+	Nectin2	1	0.0034705124405971	28323
Hes6	Hes6_extended_+/+	True	+	+	Plppr3	1	0.0029696059612907	28540
Hes6	Hes6_extended_+/+	True	+	+	Rps2	3	0.0310615886600197	28748
Hes6	Hes6_extended_+/+	True	+	+	Rpl26	1	0.0069033647073303	28828
Hes6	Hes6_extended_+/+	True	+	+	Arl10	1	0.0022256273537259	29015
Hes6	Hes6_extended_+/+	True	+	+	Apc2	3	0.010473803140533	29105
Hes6	Hes6_extended_+/+	True	+	+	Hmgn1	2	0.0052927287611909	29126
Hes6	Hes6_extended_+/+	True	+	+	Zdhhc12	1	0.0032700836141091	29137
Hes6	Hes6_extended_+/+	True	+	+	Hilpda	2	0.0070149887529309	29215
Hes6	Hes6_extended_+/+	True	+	+	Eef1b2	2	0.0133258179621885	29445
Hes6	Hes6_extended_+/+	True	+	+	Slc29a4	2	0.0267348923849518	29447
Hes6	Hes6_extended_+/+	True	+	+	Tubb3	2	0.0165164924321924	29657
Hes6	Hes6_extended_+/+	True	+	+	Rpl13	1	0.0220750727412444	29695
Hes6	Hes6_extended_+/+	True	+	+	Ybx1	1	0.0037894457382186	29725
Hes6	Hes6_extended_+/+	True	+	+	Btf3	1	0.0196284480673529	29932
Hes6	Hes6_extended_+/+	True	+	+	Mex3d	3	0.0102958682468395	29983
Hes6	Hes6_extended_+/+	True	+	+	Fasn	1	0.0044373376897699	29984
Hes6	Hes6_extended_+/+	True	+	+	Nop10	1	0.009106063005724	29992
Hes6	Hes6_extended_+/+	True	+	+	Rps24	1	0.0141132846892846	29995
Hes6	Hes6_extended_+/+	True	+	+	Hnrnpab	2	0.0136136455661102	30339
Hes6	Hes6_extended_+/+	True	+	+	Rhebl1	1	0.0011991967841533	30471
Hes6	Hes6_extended_+/+	True	+	+	Fam89b	1	0.001032004964311	30628
Hes6	Hes6_extended_+/+	True	+	+	Bzw2	1	0.0149763357979125	30647
Hes6	Hes6_extended_+/+	True	+	+	Arpc5	2	0.0087457503503149	30648
Hes6	Hes6_extended_+/+	True	+	+	Cenpx	1	0.0025441234761008	30871
Hes6	Hes6_extended_+/+	True	+	+	Rpl19	1	0.0025426685257739	31044
Hes6	Hes6_extended_+/+	True	+	+	Dbi	1	0.0094494810494653	31475
Hes6	Hes6_extended_+/+	True	+	+	Commd3	2	0.0043784807952772	31834
Hes6	Hes6_extended_+/+	True	+	+	Rpl27	1	0.0070110017495067	31841
Hes6	Hes6_extended_+/+	True	+	+	Hspe1	2	0.011870363920891	31910
Hes6	Hes6_extended_+/+	True	+	+	Polr1c	1	0.0018313585963196	32215
Hes6	Hes6_extended_+/+	True	+	+	Adh5	2	0.0029189527232273	32247
Hes6	Hes6_extended_+/+	True	+	+	Rpl10	1	0.006800977775003	32275
Hes6	Hes6_extended_+/+	True	+	+	Rpl23	2	0.0033323582101312	32336
Hes6	Hes6_extended_+/+	True	+	+	Fzd9	1	0.0014328912706847	32352
Hes6	Hes6_extended_+/+	True	+	+	Txndc17	1	0.0029322020031035	32375
Hes6	Hes6_extended_+/+	True	+	+	Txnip	1	0.0114705327995222	32387
Hes6	Hes6_extended_+/+	True	+	+	Sox12	1	0.012320554017502	32447
Hes6	Hes6_extended_+/+	True	+	+	Ddah2	4	0.030672812700511	32532
Hes6	Hes6_extended_+/+	True	+	+	Rplp1	1	0.0111600496422524	32702
Hes6	Hes6_extended_+/+	True	+	+	Eef1a1	1	0.0167920739555946	32908
Hes6	Hes6_extended_+/+	True	+	+	Rpl35a	1	0.002810329813204	33010
Hes6	Hes6_extended_+/+	True	+	+	Galk1	1	0.0037070282259281	33078
Hes6	Hes6_extended_+/+	True	+	+	Orai1	1	0.0023929578451151	33104
Hes6	Hes6_extended_+/+	True	+	+	Wdr83os	1	0.01088123848159	33174
Hes6	Hes6_extended_+/+	True	+	+	Tmem158	1	0.0254184775307417	33265
Hes6	Hes6_extended_+/+	True	+	+	Inafm1	1	0.0017318983999357	33335
Hes6	Hes6_extended_+/+	True	+	+	Snrpg	1	0.0014447578501515	33508
Hes6	Hes6_extended_+/+	True	+	+	Rpl32	1	0.0195375292503209	33686
Hes6	Hes6_extended_+/+	True	+	+	Zfp580	4	0.0113161923217301	33705
Hes6	Hes6_extended_+/+	True	+	+	Drap1	2	0.0105969047486591	33832
Hes6	Hes6_extended_+/+	True	+	+	Mturn	1	0.0022812094840783	33863
Hes6	Hes6_extended_+/+	True	+	+	Rps10	1	0.0099545946825185	33872
Hes6	Hes6_extended_+/+	True	+	+	Tmem238	1	0.004160467824519	33875
Hes6	Hes6_extended_+/+	True	+	+	Vat1	1	0.0022976521546236	34004
Hes6	Hes6_extended_+/+	True	+	+	Nme2	1	0.0098045049487981	34063
Hes6	Hes6_extended_+/+	True	+	+	Gabarap	1	0.0019952695796119	34070
Hes6	Hes6_extended_+/+	True	+	+	Prokr2	1	0.0063427341774905	34075
Hes6	Hes6_extended_+/+	True	+	+	Rps16	2	0.0060850791153844	34085
Hes6	Hes6_extended_+/+	True	+	+	Rpl14	2	0.0057863528396833	34111
Hes6	Hes6_extended_+/+	True	+	+	Nme1	1	0.0055061725187176	34232
Hes6	Hes6_extended_+/+	True	+	+	Rpl28	1	0.0094155969351489	34362
Hes6	Hes6_extended_+/+	True	+	+	2700081O15Rik	2	0.0019561646576832	34551
Hes6	Hes6_extended_+/+	True	+	+	Lsm10	2	0.0031917554437616	34594
Hes6	Hes6_extended_+/+	True	+	+	Nhp2	1	0.0025961353646383	34674
Hes6	Hes6_extended_+/+	True	+	+	Ifitm2	1	0.0050670743729798	34695
Hes6	Hes6_extended_+/+	True	+	+	Sdc1	1	0.0126652944747147	34703
Hes6	Hes6_extended_+/+	True	+	+	Syce2	1	0.0075917240291844	34803
Hes6	Hes6_extended_+/+	True	+	+	Ppp1r18	1	0.0022180605973518	34815
Hes6	Hes6_extended_+/+	True	+	+	Cdc42ep4	1	0.0052248319233336	34821
Hes6	Hes6_extended_+/+	True	+	+	Csk	2	0.0010120795993782	34889
Hes6	Hes6_extended_+/+	True	+	+	Pou3f1	1	0.0145354149735318	34945
Hes6	Hes6_extended_+/+	True	+	+	Rps15	1	0.0045688226382413	35005
Hes6	Hes6_extended_+/+	True	+	+	Rps14	1	0.0079499578575061	35034
Hes6	Hes6_extended_+/+	True	+	+	Nkain1	1	0.0028326101157457	35037
Hes6	Hes6_extended_+/+	True	+	+	Bbc3	1	0.0067698723663278	35100
Hes6	Hes6_extended_+/+	True	+	+	Prmt1	1	0.0071864877735056	35110
Hes6	Hes6_extended_+/+	True	+	+	Chchd1	2	0.0028271798150507	35259
Hes6	Hes6_extended_+/+	True	+	+	Mfap2	1	0.0023551579704659	35296
Hes6	Hes6_extended_+/+	True	+	+	Nnat	1	0.0129817658145471	35305
Hes6	Hes6_extended_+/+	True	+	+	Rps7	1	0.0072925293722439	35373
Hes6	Hes6_extended_+/+	True	+	+	Cirbp	1	0.0038411961016934	35375
Hes6	Hes6_extended_+/+	True	+	+	Tpt1	1	0.0088623635362459	35419
Hes6	Hes6_extended_+/+	True	+	+	Npm1	1	0.010307072206595	35487
Hes6	Hes6_extended_+/+	True	+	+	Banf1	2	0.0130953749596984	35493
Hes6	Hes6_extended_+/+	True	+	+	Tmem150c	2	0.0046463773825411	35546
Hes6	Hes6_extended_+/+	True	+	+	Cdk4	1	0.0020014590849177	35678
Hes6	Hes6_extended_+/+	True	+	+	Podxl2	1	0.0007043478246078	35778
Hes6	Hes6_extended_+/+	True	+	+	Fbln1	1	0.005708403746488	35811
Hes6	Hes6_extended_+/+	True	+	+	Traf4	1	0.0061360626895652	35871
Hes6	Hes6_extended_+/+	True	+	+	Eif3f	1	0.0038675208388256	35903
Hes6	Hes6_extended_+/+	True	+	+	Atp5o	3	0.0029140333764991	36027
Hes6	Hes6_extended_+/+	True	+	+	Tbcb	1	0.0032623251504643	36093
Hes6	Hes6_extended_+/+	True	+	+	Jpt1	1	0.0041064462352438	36100
Hes6	Hes6_extended_+/+	True	+	+	Gsto1	1	0.0028307576444356	36182
Hes6	Hes6_extended_+/+	True	+	+	Cetn3	1	0.0019176440171559	36199
Hes6	Hes6_extended_+/+	True	+	+	Rps11	2	0.0071272410129076	36210
Hes6	Hes6_extended_+/+	True	+	+	Kdm2b	2	0.0029745042494435	36227
Hes6	Hes6_extended_+/+	True	+	+	Faap100	2	0.003494997770957	36305
Hes6	Hes6_extended_+/+	True	+	+	Rlbp1	1	0.0014467626551758	36310
Hes6	Hes6_extended_+/+	True	+	+	Svbp	1	0.0007348181662678	36406
Hes6	Hes6_extended_+/+	True	+	+	Dbndd1	1	0.0022357304858589	36413
Hes6	Hes6_extended_+/+	True	+	+	Rps19	1	0.0015288989367253	36526
Hes6	Hes6_extended_+/+	True	+	+	Ly6h	1	0.0140446208850744	36560
Hes6	Hes6_extended_+/+	True	+	+	Mien1	1	0.001185823253306	36564
Hes6	Hes6_extended_+/+	True	+	+	Rpsa	1	0.0028721519867023	36616
Hes6	Hes6_extended_+/+	True	+	+	Enho	1	0.0034760255838514	36628
Hes6	Hes6_extended_+/+	True	+	+	Tmub1	1	0.0007099253604886	36646
Hes6	Hes6_extended_+/+	True	+	+	Rasgrp2	1	0.0029238740860107	36684
Hes6	Hes6_extended_+/+	True	+	+	Lgals7	1	0.0008558501789678	36687
Hes6	Hes6_extended_+/+	True	+	+	Psme2	1	0.002895497186076	36774
Hes6	Hes6_extended_+/+	True	+	+	Rpl18a	1	0.0014669084393258	36775
Hes6	Hes6_extended_+/+	True	+	+	Crlf1	1	0.0019099300228184	36796
Hes6	Hes6_extended_+/+	True	+	+	Aprt	1	0.0040031033962123	36827
Hes6	Hes6_extended_+/+	True	+	+	Eef1g	1	0.0029902064110627	36931
Hes6	Hes6_extended_+/+	True	+	+	Fam131c	1	0.003031447013769	36941
Hes6	Hes6_extended_+/+	True	+	+	Eif4a1	1	0.0019724316296134	37050
Hes6	Hes6_extended_+/+	True	+	+	Efnb3	1	0.0025920255382555	37055
Hes6	Hes6_extended_+/+	True	+	+	Stmn2	1	0.0064940023342468	37057
Hif1a	Hif1a_extended_+/+	True	+	+	Hif1a	1	0.0008083464134	517
Hif1a	Hif1a_extended_+/+	True	+	+	Las1l	1	0.0218064373374612	1451
Hif1a	Hif1a_extended_+/+	True	+	+	B4galt1	1	0.0018781718665636	1570
Hif1a	Hif1a_extended_+/+	True	+	+	Klhl41	1	0.0117291188853739	3753
